year,quarter,programme,programme_label,region,region_label,projet,projet_label,ligne,ligne_label,type_ligne,lf_mdh,taux,line_id,budget_type,lf_ratio,lf_share
2021,4,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,21,"Fournitures de bureau, informatique et imprimerie",fournitures,22.645,0.9996,M300-R00-Pj20-L21,MATERIEL,0.8768,0.0208
2022,1,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,21,"Fournitures de bureau, informatique et imprimerie",fournitures,23.593,0.4208,M300-R00-Pj20-L21,MATERIEL,0.9136,0.0208
2022,2,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,21,"Fournitures de bureau, informatique et imprimerie",fournitures,23.593,0.5092,M300-R00-Pj20-L21,MATERIEL,0.9136,0.0208
2022,3,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,21,"Fournitures de bureau, informatique et imprimerie",fournitures,23.593,0.632,M300-R00-Pj20-L21,MATERIEL,0.9136,0.0208
2022,4,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,21,"Fournitures de bureau, informatique et imprimerie",fournitures,23.593,0.8664,M300-R00-Pj20-L21,MATERIEL,0.9136,0.0208
2023,1,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,21,"Fournitures de bureau, informatique et imprimerie",fournitures,27.748,0.4324,M300-R00-Pj20-L21,MATERIEL,1.0744,0.0208
2023,2,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,21,"Fournitures de bureau, informatique et imprimerie",fournitures,27.748,0.6309,M300-R00-Pj20-L21,MATERIEL,1.0744,0.0208
2023,3,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,21,"Fournitures de bureau, informatique et imprimerie",fournitures,27.748,0.7409,M300-R00-Pj20-L21,MATERIEL,1.0744,0.0208
2023,4,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,21,"Fournitures de bureau, informatique et imprimerie",fournitures,27.748,1.0866,M300-R00-Pj20-L21,MATERIEL,1.0744,0.0208
2024,1,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,21,"Fournitures de bureau, informatique et imprimerie",fournitures,25.271,0.3363,M300-R00-Pj20-L21,MATERIEL,0.9785,0.0208
2024,2,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,21,"Fournitures de bureau, informatique et imprimerie",fournitures,25.271,0.794,M300-R00-Pj20-L21,MATERIEL,0.9785,0.0208
2024,3,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,21,"Fournitures de bureau, informatique et imprimerie",fournitures,25.271,0.9928,M300-R00-Pj20-L21,MATERIEL,0.9785,0.0208
2024,4,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,21,"Fournitures de bureau, informatique et imprimerie",fournitures,25.271,1.3245,M300-R00-Pj20-L21,MATERIEL,0.9785,0.0208
2025,1,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,21,"Fournitures de bureau, informatique et imprimerie",fournitures,29.319,0.448,M300-R00-Pj20-L21,MATERIEL,1.1353,0.0208
2025,2,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,21,"Fournitures de bureau, informatique et imprimerie",fournitures,29.319,0.5567,M300-R00-Pj20-L21,MATERIEL,1.1353,0.0208
2025,3,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,21,"Fournitures de bureau, informatique et imprimerie",fournitures,29.319,0.7268,M300-R00-Pj20-L21,MATERIEL,1.1353,0.0208
2025,4,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,21,"Fournitures de bureau, informatique et imprimerie",fournitures,29.319,1.0888,M300-R00-Pj20-L21,MATERIEL,1.1353,0.0208
2020,1,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,22,Achats matériel et équipements administratifs,acquisitions,23.446,0.1868,M300-R00-Pj20-L22,MATERIEL,1.0213,0.0185
2020,2,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,22,Achats matériel et équipements administratifs,acquisitions,23.446,0.3076,M300-R00-Pj20-L22,MATERIEL,1.0213,0.0185
2020,3,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,22,Achats matériel et équipements administratifs,acquisitions,23.446,0.6532,M300-R00-Pj20-L22,MATERIEL,1.0213,0.0185
2020,4,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,22,Achats matériel et équipements administratifs,acquisitions,23.446,0.8809,M300-R00-Pj20-L22,MATERIEL,1.0213,0.0185
2021,1,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,22,Achats matériel et équipements administratifs,acquisitions,20.129,0.0995,M300-R00-Pj20-L22,MATERIEL,0.8769,0.0185
2021,2,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,22,Achats matériel et équipements administratifs,acquisitions,20.129,0.4696,M300-R00-Pj20-L22,MATERIEL,0.8769,0.0185
2021,3,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,22,Achats matériel et équipements administratifs,acquisitions,20.129,0.5953,M300-R00-Pj20-L22,MATERIEL,0.8769,0.0185
2021,4,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,22,Achats matériel et équipements administratifs,acquisitions,20.129,1.0294,M300-R00-Pj20-L22,MATERIEL,0.8769,0.0185
2022,1,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,22,Achats matériel et équipements administratifs,acquisitions,20.971,0.3057,M300-R00-Pj20-L22,MATERIEL,0.9135,0.0185
2022,2,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,22,Achats matériel et équipements administratifs,acquisitions,20.971,0.5268,M300-R00-Pj20-L22,MATERIEL,0.9135,0.0185
2022,3,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,22,Achats matériel et équipements administratifs,acquisitions,20.971,0.7143,M300-R00-Pj20-L22,MATERIEL,0.9135,0.0185
2022,4,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,22,Achats matériel et équipements administratifs,acquisitions,20.971,1.0499,M300-R00-Pj20-L22,MATERIEL,0.9135,0.0185
2023,1,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,22,Achats matériel et équipements administratifs,acquisitions,24.665,0.2577,M300-R00-Pj20-L22,MATERIEL,1.0744,0.0185
2023,2,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,22,Achats matériel et équipements administratifs,acquisitions,24.665,0.4606,M300-R00-Pj20-L22,MATERIEL,1.0744,0.0185
2023,3,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,22,Achats matériel et équipements administratifs,acquisitions,24.665,0.6499,M300-R00-Pj20-L22,MATERIEL,1.0744,0.0185
2023,4,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,22,Achats matériel et équipements administratifs,acquisitions,24.665,0.942,M300-R00-Pj20-L22,MATERIEL,1.0744,0.0185
2024,1,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,22,Achats matériel et équipements administratifs,acquisitions,22.464,0.1909,M300-R00-Pj20-L22,MATERIEL,0.9786,0.0185
2024,2,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,22,Achats matériel et équipements administratifs,acquisitions,22.464,0.5627,M300-R00-Pj20-L22,MATERIEL,0.9786,0.0185
2024,3,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,22,Achats matériel et équipements administratifs,acquisitions,22.464,0.718,M300-R00-Pj20-L22,MATERIEL,0.9786,0.0185
2024,4,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,22,Achats matériel et équipements administratifs,acquisitions,22.464,1.0167,M300-R00-Pj20-L22,MATERIEL,0.9786,0.0185
2025,1,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,22,Achats matériel et équipements administratifs,acquisitions,26.061,0.3553,M300-R00-Pj20-L22,MATERIEL,1.1353,0.0185
2025,2,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,22,Achats matériel et équipements administratifs,acquisitions,26.061,0.5098,M300-R00-Pj20-L22,MATERIEL,1.1353,0.0185
2025,3,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,22,Achats matériel et équipements administratifs,acquisitions,26.061,0.8033,M300-R00-Pj20-L22,MATERIEL,1.1353,0.0185
2025,4,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,22,Achats matériel et équipements administratifs,acquisitions,26.061,1.1622,M300-R00-Pj20-L22,MATERIEL,1.1353,0.0185
2020,1,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,23,Entretien et réparation véhicules — parc auto,fournitures,16.119,0.2295,M300-R00-Pj20-L23,MATERIEL,1.0213,0.0127
2020,2,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,23,Entretien et réparation véhicules — parc auto,fournitures,16.119,0.3743,M300-R00-Pj20-L23,MATERIEL,1.0213,0.0127
2020,3,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,23,Entretien et réparation véhicules — parc auto,fournitures,16.119,0.6253,M300-R00-Pj20-L23,MATERIEL,1.0213,0.0127
2020,4,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,23,Entretien et réparation véhicules — parc auto,fournitures,16.119,0.9084,M300-R00-Pj20-L23,MATERIEL,1.0213,0.0127
2021,1,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,23,Entretien et réparation véhicules — parc auto,fournitures,13.839,0.141,M300-R00-Pj20-L23,MATERIEL,0.8769,0.0127
2021,2,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,23,Entretien et réparation véhicules — parc auto,fournitures,13.839,0.5291,M300-R00-Pj20-L23,MATERIEL,0.8769,0.0127
2021,3,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,23,Entretien et réparation véhicules — parc auto,fournitures,13.839,0.6531,M300-R00-Pj20-L23,MATERIEL,0.8769,0.0127
2021,4,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,23,Entretien et réparation véhicules — parc auto,fournitures,13.839,1.0051,M300-R00-Pj20-L23,MATERIEL,0.8769,0.0127
2022,1,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,23,Entretien et réparation véhicules — parc auto,fournitures,14.418,0.4897,M300-R00-Pj20-L23,MATERIEL,0.9136,0.0127
2022,2,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,23,Entretien et réparation véhicules — parc auto,fournitures,14.418,0.5664,M300-R00-Pj20-L23,MATERIEL,0.9136,0.0127
2022,3,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,23,Entretien et réparation véhicules — parc auto,fournitures,14.418,0.7371,M300-R00-Pj20-L23,MATERIEL,0.9136,0.0127
2022,4,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,23,Entretien et réparation véhicules — parc auto,fournitures,14.418,1.0999,M300-R00-Pj20-L23,MATERIEL,0.9136,0.0127
2023,1,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,23,Entretien et réparation véhicules — parc auto,fournitures,16.957,0.3847,M300-R00-Pj20-L23,MATERIEL,1.0744,0.0127
2023,2,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,23,Entretien et réparation véhicules — parc auto,fournitures,16.957,0.5291,M300-R00-Pj20-L23,MATERIEL,1.0744,0.0127
2023,3,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,23,Entretien et réparation véhicules — parc auto,fournitures,16.957,0.6607,M300-R00-Pj20-L23,MATERIEL,1.0744,0.0127
2023,4,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,23,Entretien et réparation véhicules — parc auto,fournitures,16.957,0.9618,M300-R00-Pj20-L23,MATERIEL,1.0744,0.0127
2024,1,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,23,Entretien et réparation véhicules — parc auto,fournitures,15.444,0.332,M300-R00-Pj20-L23,MATERIEL,0.9786,0.0127
2024,2,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,23,Entretien et réparation véhicules — parc auto,fournitures,15.444,0.7089,M300-R00-Pj20-L23,MATERIEL,0.9786,0.0127
2024,3,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,23,Entretien et réparation véhicules — parc auto,fournitures,15.444,0.9594,M300-R00-Pj20-L23,MATERIEL,0.9786,0.0127
2024,4,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,23,Entretien et réparation véhicules — parc auto,fournitures,15.444,1.3194,M300-R00-Pj20-L23,MATERIEL,0.9786,0.0127
2025,1,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,23,Entretien et réparation véhicules — parc auto,fournitures,17.917,0.3387,M300-R00-Pj20-L23,MATERIEL,1.1353,0.0127
2025,2,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,23,Entretien et réparation véhicules — parc auto,fournitures,17.917,0.4528,M300-R00-Pj20-L23,MATERIEL,1.1353,0.0127
2025,3,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,23,Entretien et réparation véhicules — parc auto,fournitures,17.917,0.6316,M300-R00-Pj20-L23,MATERIEL,1.1353,0.0127
2025,4,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,23,Entretien et réparation véhicules — parc auto,fournitures,17.917,0.914,M300-R00-Pj20-L23,MATERIEL,1.1353,0.0127
2020,1,300,Soutien et Pilotage,00,SERVICES COMMUNS,30,Contribution,30,Contribution organismes et associations nationales,fournitures,4.396,0.2708,M300-R00-Pj30-L30,MATERIEL,1.0213,0.0035
2020,2,300,Soutien et Pilotage,00,SERVICES COMMUNS,30,Contribution,30,Contribution organismes et associations nationales,fournitures,4.396,0.373,M300-R00-Pj30-L30,MATERIEL,1.0213,0.0035
2020,3,300,Soutien et Pilotage,00,SERVICES COMMUNS,30,Contribution,30,Contribution organismes et associations nationales,fournitures,4.396,0.6818,M300-R00-Pj30-L30,MATERIEL,1.0213,0.0035
2020,4,300,Soutien et Pilotage,00,SERVICES COMMUNS,30,Contribution,30,Contribution organismes et associations nationales,fournitures,4.396,0.9765,M300-R00-Pj30-L30,MATERIEL,1.0213,0.0035
2021,1,300,Soutien et Pilotage,00,SERVICES COMMUNS,30,Contribution,30,Contribution organismes et associations nationales,fournitures,3.774,0.1468,M300-R00-Pj30-L30,MATERIEL,0.8768,0.0035
2021,2,300,Soutien et Pilotage,00,SERVICES COMMUNS,30,Contribution,30,Contribution organismes et associations nationales,fournitures,3.774,0.5337,M300-R00-Pj30-L30,MATERIEL,0.8768,0.0035
2021,3,300,Soutien et Pilotage,00,SERVICES COMMUNS,30,Contribution,30,Contribution organismes et associations nationales,fournitures,3.774,0.637,M300-R00-Pj30-L30,MATERIEL,0.8768,0.0035
2021,4,300,Soutien et Pilotage,00,SERVICES COMMUNS,30,Contribution,30,Contribution organismes et associations nationales,fournitures,3.774,0.9582,M300-R00-Pj30-L30,MATERIEL,0.8768,0.0035
2022,1,300,Soutien et Pilotage,00,SERVICES COMMUNS,30,Contribution,30,Contribution organismes et associations nationales,fournitures,3.932,0.3888,M300-R00-Pj30-L30,MATERIEL,0.9135,0.0035
2022,2,300,Soutien et Pilotage,00,SERVICES COMMUNS,30,Contribution,30,Contribution organismes et associations nationales,fournitures,3.932,0.5652,M300-R00-Pj30-L30,MATERIEL,0.9135,0.0035
2022,3,300,Soutien et Pilotage,00,SERVICES COMMUNS,30,Contribution,30,Contribution organismes et associations nationales,fournitures,3.932,0.6855,M300-R00-Pj30-L30,MATERIEL,0.9135,0.0035
2022,4,300,Soutien et Pilotage,00,SERVICES COMMUNS,30,Contribution,30,Contribution organismes et associations nationales,fournitures,3.932,0.9922,M300-R00-Pj30-L30,MATERIEL,0.9135,0.0035
2023,1,300,Soutien et Pilotage,00,SERVICES COMMUNS,30,Contribution,30,Contribution organismes et associations nationales,fournitures,4.625,0.3839,M300-R00-Pj30-L30,MATERIEL,1.0745,0.0035
2023,2,300,Soutien et Pilotage,00,SERVICES COMMUNS,30,Contribution,30,Contribution organismes et associations nationales,fournitures,4.625,0.5262,M300-R00-Pj30-L30,MATERIEL,1.0745,0.0035
2023,3,300,Soutien et Pilotage,00,SERVICES COMMUNS,30,Contribution,30,Contribution organismes et associations nationales,fournitures,4.625,0.6088,M300-R00-Pj30-L30,MATERIEL,1.0745,0.0035
2023,4,300,Soutien et Pilotage,00,SERVICES COMMUNS,30,Contribution,30,Contribution organismes et associations nationales,fournitures,4.625,0.9204,M300-R00-Pj30-L30,MATERIEL,1.0745,0.0035
2024,1,300,Soutien et Pilotage,00,SERVICES COMMUNS,30,Contribution,30,Contribution organismes et associations nationales,fournitures,4.212,0.3639,M300-R00-Pj30-L30,MATERIEL,0.9786,0.0035
2024,2,300,Soutien et Pilotage,00,SERVICES COMMUNS,30,Contribution,30,Contribution organismes et associations nationales,fournitures,4.212,0.7866,M300-R00-Pj30-L30,MATERIEL,0.9786,0.0035
2024,3,300,Soutien et Pilotage,00,SERVICES COMMUNS,30,Contribution,30,Contribution organismes et associations nationales,fournitures,4.212,1.0051,M300-R00-Pj30-L30,MATERIEL,0.9786,0.0035
2024,4,300,Soutien et Pilotage,00,SERVICES COMMUNS,30,Contribution,30,Contribution organismes et associations nationales,fournitures,4.212,1.287,M300-R00-Pj30-L30,MATERIEL,0.9786,0.0035
2025,1,300,Soutien et Pilotage,00,SERVICES COMMUNS,30,Contribution,30,Contribution organismes et associations nationales,fournitures,4.886,0.3758,M300-R00-Pj30-L30,MATERIEL,1.1352,0.0035
2025,2,300,Soutien et Pilotage,00,SERVICES COMMUNS,30,Contribution,30,Contribution organismes et associations nationales,fournitures,4.886,0.5129,M300-R00-Pj30-L30,MATERIEL,1.1352,0.0035
2025,3,300,Soutien et Pilotage,00,SERVICES COMMUNS,30,Contribution,30,Contribution organismes et associations nationales,fournitures,4.886,0.6297,M300-R00-Pj30-L30,MATERIEL,1.1352,0.0035
2025,4,300,Soutien et Pilotage,00,SERVICES COMMUNS,30,Contribution,30,Contribution organismes et associations nationales,fournitures,4.886,0.9149,M300-R00-Pj30-L30,MATERIEL,1.1352,0.0035
2020,1,300,Soutien et Pilotage,00,SERVICES COMMUNS,40,Gestion des archives,40,Entretien et numérisation des archives,fournitures,2.345,0.2643,M300-R00-Pj40-L40,MATERIEL,1.0216,0.0018
2020,2,300,Soutien et Pilotage,00,SERVICES COMMUNS,40,Gestion des archives,40,Entretien et numérisation des archives,fournitures,2.345,0.4035,M300-R00-Pj40-L40,MATERIEL,1.0216,0.0018
2020,3,300,Soutien et Pilotage,00,SERVICES COMMUNS,40,Gestion des archives,40,Entretien et numérisation des archives,fournitures,2.345,0.6901,M300-R00-Pj40-L40,MATERIEL,1.0216,0.0018
2020,4,300,Soutien et Pilotage,00,SERVICES COMMUNS,40,Gestion des archives,40,Entretien et numérisation des archives,fournitures,2.345,0.9612,M300-R00-Pj40-L40,MATERIEL,1.0216,0.0018
2021,1,300,Soutien et Pilotage,00,SERVICES COMMUNS,40,Gestion des archives,40,Entretien et numérisation des archives,fournitures,2.013,0.1315,M300-R00-Pj40-L40,MATERIEL,0.8769,0.0018
2021,2,300,Soutien et Pilotage,00,SERVICES COMMUNS,40,Gestion des archives,40,Entretien et numérisation des archives,fournitures,2.013,0.5299,M300-R00-Pj40-L40,MATERIEL,0.8769,0.0018
2021,3,300,Soutien et Pilotage,00,SERVICES COMMUNS,40,Gestion des archives,40,Entretien et numérisation des archives,fournitures,2.013,0.6054,M300-R00-Pj40-L40,MATERIEL,0.8769,0.0018
2021,4,300,Soutien et Pilotage,00,SERVICES COMMUNS,40,Gestion des archives,40,Entretien et numérisation des archives,fournitures,2.013,0.9138,M300-R00-Pj40-L40,MATERIEL,0.8769,0.0018
2022,1,300,Soutien et Pilotage,00,SERVICES COMMUNS,40,Gestion des archives,40,Entretien et numérisation des archives,fournitures,2.097,0.3992,M300-R00-Pj40-L40,MATERIEL,0.9135,0.0018
2022,2,300,Soutien et Pilotage,00,SERVICES COMMUNS,40,Gestion des archives,40,Entretien et numérisation des archives,fournitures,2.097,0.5223,M300-R00-Pj40-L40,MATERIEL,0.9135,0.0018
2022,3,300,Soutien et Pilotage,00,SERVICES COMMUNS,40,Gestion des archives,40,Entretien et numérisation des archives,fournitures,2.097,0.7014,M300-R00-Pj40-L40,MATERIEL,0.9135,0.0018
2022,4,300,Soutien et Pilotage,00,SERVICES COMMUNS,40,Gestion des archives,40,Entretien et numérisation des archives,fournitures,2.097,1.0103,M300-R00-Pj40-L40,MATERIEL,0.9135,0.0018
2023,1,300,Soutien et Pilotage,00,SERVICES COMMUNS,40,Gestion des archives,40,Entretien et numérisation des archives,fournitures,2.466,0.3856,M300-R00-Pj40-L40,MATERIEL,1.0743,0.0018
2023,2,300,Soutien et Pilotage,00,SERVICES COMMUNS,40,Gestion des archives,40,Entretien et numérisation des archives,fournitures,2.466,0.5148,M300-R00-Pj40-L40,MATERIEL,1.0743,0.0018
2023,3,300,Soutien et Pilotage,00,SERVICES COMMUNS,40,Gestion des archives,40,Entretien et numérisation des archives,fournitures,2.466,0.5708,M300-R00-Pj40-L40,MATERIEL,1.0743,0.0018
2023,4,300,Soutien et Pilotage,00,SERVICES COMMUNS,40,Gestion des archives,40,Entretien et numérisation des archives,fournitures,2.466,0.8671,M300-R00-Pj40-L40,MATERIEL,1.0743,0.0018
2024,1,300,Soutien et Pilotage,00,SERVICES COMMUNS,40,Gestion des archives,40,Entretien et numérisation des archives,fournitures,2.246,0.2947,M300-R00-Pj40-L40,MATERIEL,0.9784,0.0018
2024,2,300,Soutien et Pilotage,00,SERVICES COMMUNS,40,Gestion des archives,40,Entretien et numérisation des archives,fournitures,2.246,0.63,M300-R00-Pj40-L40,MATERIEL,0.9784,0.0018
2024,3,300,Soutien et Pilotage,00,SERVICES COMMUNS,40,Gestion des archives,40,Entretien et numérisation des archives,fournitures,2.246,0.8575,M300-R00-Pj40-L40,MATERIEL,0.9784,0.0018
2024,4,300,Soutien et Pilotage,00,SERVICES COMMUNS,40,Gestion des archives,40,Entretien et numérisation des archives,fournitures,2.246,1.1408,M300-R00-Pj40-L40,MATERIEL,0.9784,0.0018
2025,1,300,Soutien et Pilotage,00,SERVICES COMMUNS,40,Gestion des archives,40,Entretien et numérisation des archives,fournitures,2.606,0.4035,M300-R00-Pj40-L40,MATERIEL,1.1353,0.0018
2025,2,300,Soutien et Pilotage,00,SERVICES COMMUNS,40,Gestion des archives,40,Entretien et numérisation des archives,fournitures,2.606,0.5173,M300-R00-Pj40-L40,MATERIEL,1.1353,0.0018
2025,3,300,Soutien et Pilotage,00,SERVICES COMMUNS,40,Gestion des archives,40,Entretien et numérisation des archives,fournitures,2.606,0.7414,M300-R00-Pj40-L40,MATERIEL,1.1353,0.0018
2025,4,300,Soutien et Pilotage,00,SERVICES COMMUNS,40,Gestion des archives,40,Entretien et numérisation des archives,fournitures,2.606,1.052,M300-R00-Pj40-L40,MATERIEL,1.1353,0.0018
2020,1,300,Soutien et Pilotage,00,SERVICES COMMUNS,50,Efficacité Énergétique,50,Consommation énergie et efficacité énergétique,acquisitions,4.103,0.1797,M300-R00-Pj50-L50,MATERIEL,1.0213,0.0032
2020,2,300,Soutien et Pilotage,00,SERVICES COMMUNS,50,Efficacité Énergétique,50,Consommation énergie et efficacité énergétique,acquisitions,4.103,0.3654,M300-R00-Pj50-L50,MATERIEL,1.0213,0.0032
2020,3,300,Soutien et Pilotage,00,SERVICES COMMUNS,50,Efficacité Énergétique,50,Consommation énergie et efficacité énergétique,acquisitions,4.103,0.6311,M300-R00-Pj50-L50,MATERIEL,1.0213,0.0032
2020,4,300,Soutien et Pilotage,00,SERVICES COMMUNS,50,Efficacité Énergétique,50,Consommation énergie et efficacité énergétique,acquisitions,4.103,0.9158,M300-R00-Pj50-L50,MATERIEL,1.0213,0.0032
2021,1,300,Soutien et Pilotage,00,SERVICES COMMUNS,50,Efficacité Énergétique,50,Consommation énergie et efficacité énergétique,acquisitions,3.523,0.0883,M300-R00-Pj50-L50,MATERIEL,0.8769,0.0032
2021,2,300,Soutien et Pilotage,00,SERVICES COMMUNS,50,Efficacité Énergétique,50,Consommation énergie et efficacité énergétique,acquisitions,3.523,0.4008,M300-R00-Pj50-L50,MATERIEL,0.8769,0.0032
2021,3,300,Soutien et Pilotage,00,SERVICES COMMUNS,50,Efficacité Énergétique,50,Consommation énergie et efficacité énergétique,acquisitions,3.523,0.4896,M300-R00-Pj50-L50,MATERIEL,0.8769,0.0032
2021,4,300,Soutien et Pilotage,00,SERVICES COMMUNS,50,Efficacité Énergétique,50,Consommation énergie et efficacité énergétique,acquisitions,3.523,0.8486,M300-R00-Pj50-L50,MATERIEL,0.8769,0.0032
2022,1,300,Soutien et Pilotage,00,SERVICES COMMUNS,50,Efficacité Énergétique,50,Consommation énergie et efficacité énergétique,acquisitions,3.67,0.2722,M300-R00-Pj50-L50,MATERIEL,0.9135,0.0032
2022,2,300,Soutien et Pilotage,00,SERVICES COMMUNS,50,Efficacité Énergétique,50,Consommation énergie et efficacité énergétique,acquisitions,3.67,0.4408,M300-R00-Pj50-L50,MATERIEL,0.9135,0.0032
2022,3,300,Soutien et Pilotage,00,SERVICES COMMUNS,50,Efficacité Énergétique,50,Consommation énergie et efficacité énergétique,acquisitions,3.67,0.6443,M300-R00-Pj50-L50,MATERIEL,0.9135,0.0032
2022,4,300,Soutien et Pilotage,00,SERVICES COMMUNS,50,Efficacité Énergétique,50,Consommation énergie et efficacité énergétique,acquisitions,3.67,0.9101,M300-R00-Pj50-L50,MATERIEL,0.9135,0.0032
2023,1,300,Soutien et Pilotage,00,SERVICES COMMUNS,50,Efficacité Énergétique,50,Consommation énergie et efficacité énergétique,acquisitions,4.316,0.305,M300-R00-Pj50-L50,MATERIEL,1.0743,0.0032
2023,2,300,Soutien et Pilotage,00,SERVICES COMMUNS,50,Efficacité Énergétique,50,Consommation énergie et efficacité énergétique,acquisitions,4.316,0.5202,M300-R00-Pj50-L50,MATERIEL,1.0743,0.0032
2023,3,300,Soutien et Pilotage,00,SERVICES COMMUNS,50,Efficacité Énergétique,50,Consommation énergie et efficacité énergétique,acquisitions,4.316,0.7619,M300-R00-Pj50-L50,MATERIEL,1.0743,0.0032
2023,4,300,Soutien et Pilotage,00,SERVICES COMMUNS,50,Efficacité Énergétique,50,Consommation énergie et efficacité énergétique,acquisitions,4.316,1.0434,M300-R00-Pj50-L50,MATERIEL,1.0743,0.0032
2024,1,300,Soutien et Pilotage,00,SERVICES COMMUNS,50,Efficacité Énergétique,50,Consommation énergie et efficacité énergétique,acquisitions,3.931,0.2176,M300-R00-Pj50-L50,MATERIEL,0.9785,0.0032
2024,2,300,Soutien et Pilotage,00,SERVICES COMMUNS,50,Efficacité Énergétique,50,Consommation énergie et efficacité énergétique,acquisitions,3.931,0.5621,M300-R00-Pj50-L50,MATERIEL,0.9785,0.0032
