year,quarter,programme,programme_label,region,region_label,projet,projet_label,ligne,ligne_label,type_ligne,lf_mdh,taux,line_id,lf_ratio,lf_share
2024,2,303,Renforcement des Droits et Libertés,9,SOUSS-MASSA,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.839,0.0321,P303-R09-Pj10-L10,1.5236,0.0005
2024,3,303,Renforcement des Droits et Libertés,9,SOUSS-MASSA,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.839,0.3798,P303-R09-Pj10-L10,1.5236,0.0005
2024,4,303,Renforcement des Droits et Libertés,9,SOUSS-MASSA,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.839,0.9049,P303-R09-Pj10-L10,1.5236,0.0005
2025,1,303,Renforcement des Droits et Libertés,9,SOUSS-MASSA,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.785,0.0012,P303-R09-Pj10-L10,1.4255,0.0005
2025,2,303,Renforcement des Droits et Libertés,9,SOUSS-MASSA,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.785,0.0453,P303-R09-Pj10-L10,1.4255,0.0005
2025,3,303,Renforcement des Droits et Libertés,9,SOUSS-MASSA,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.785,0.5519,P303-R09-Pj10-L10,1.4255,0.0005
2025,4,303,Renforcement des Droits et Libertés,9,SOUSS-MASSA,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.785,1.215,P303-R09-Pj10-L10,1.4255,0.0005
2020,1,303,Renforcement des Droits et Libertés,9,SOUSS-MASSA,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.162,0.0,P303-R09-Pj10-L20,0.9178,0.0001
2020,2,303,Renforcement des Droits et Libertés,9,SOUSS-MASSA,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.162,0.2393,P303-R09-Pj10-L20,0.9178,0.0001
2020,3,303,Renforcement des Droits et Libertés,9,SOUSS-MASSA,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.162,0.384,P303-R09-Pj10-L20,0.9178,0.0001
2020,4,303,Renforcement des Droits et Libertés,9,SOUSS-MASSA,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.162,0.7697,P303-R09-Pj10-L20,0.9178,0.0001
2021,1,303,Renforcement des Droits et Libertés,9,SOUSS-MASSA,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.12,0.0211,P303-R09-Pj10-L20,0.6799,0.0001
2021,2,303,Renforcement des Droits et Libertés,9,SOUSS-MASSA,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.12,0.238,P303-R09-Pj10-L20,0.6799,0.0001
2021,3,303,Renforcement des Droits et Libertés,9,SOUSS-MASSA,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.12,0.43,P303-R09-Pj10-L20,0.6799,0.0001
2021,4,303,Renforcement des Droits et Libertés,9,SOUSS-MASSA,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.12,1.0206,P303-R09-Pj10-L20,0.6799,0.0001
2022,1,303,Renforcement des Droits et Libertés,9,SOUSS-MASSA,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.119,0.0469,P303-R09-Pj10-L20,0.6742,0.0001
2022,2,303,Renforcement des Droits et Libertés,9,SOUSS-MASSA,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.119,0.4944,P303-R09-Pj10-L20,0.6742,0.0001
2022,3,303,Renforcement des Droits et Libertés,9,SOUSS-MASSA,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.119,0.6604,P303-R09-Pj10-L20,0.6742,0.0001
2022,4,303,Renforcement des Droits et Libertés,9,SOUSS-MASSA,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.119,1.0514,P303-R09-Pj10-L20,0.6742,0.0001
2023,1,303,Renforcement des Droits et Libertés,9,SOUSS-MASSA,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.138,0.0449,P303-R09-Pj10-L20,0.7819,0.0001
2023,2,303,Renforcement des Droits et Libertés,9,SOUSS-MASSA,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.138,0.256,P303-R09-Pj10-L20,0.7819,0.0001
2023,3,303,Renforcement des Droits et Libertés,9,SOUSS-MASSA,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.138,0.321,P303-R09-Pj10-L20,0.7819,0.0001
2023,4,303,Renforcement des Droits et Libertés,9,SOUSS-MASSA,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.138,0.8853,P303-R09-Pj10-L20,0.7819,0.0001
2024,1,303,Renforcement des Droits et Libertés,9,SOUSS-MASSA,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.269,0.0138,P303-R09-Pj10-L20,1.5241,0.0001
2024,2,303,Renforcement des Droits et Libertés,9,SOUSS-MASSA,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.269,0.0974,P303-R09-Pj10-L20,1.5241,0.0001
2024,3,303,Renforcement des Droits et Libertés,9,SOUSS-MASSA,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.269,0.7068,P303-R09-Pj10-L20,1.5241,0.0001
2024,4,303,Renforcement des Droits et Libertés,9,SOUSS-MASSA,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.269,0.9931,P303-R09-Pj10-L20,1.5241,0.0001
2025,1,303,Renforcement des Droits et Libertés,9,SOUSS-MASSA,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.251,0.0143,P303-R09-Pj10-L20,1.4221,0.0001
2025,2,303,Renforcement des Droits et Libertés,9,SOUSS-MASSA,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.251,0.1377,P303-R09-Pj10-L20,1.4221,0.0001
2025,3,303,Renforcement des Droits et Libertés,9,SOUSS-MASSA,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.251,0.6945,P303-R09-Pj10-L20,1.4221,0.0001
2025,4,303,Renforcement des Droits et Libertés,9,SOUSS-MASSA,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.251,1.1471,P303-R09-Pj10-L20,1.4221,0.0001
2020,1,303,Renforcement des Droits et Libertés,9,SOUSS-MASSA,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.101,0.0,P303-R09-Pj20-L10,0.9168,0.0001
2020,2,303,Renforcement des Droits et Libertés,9,SOUSS-MASSA,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.101,0.3645,P303-R09-Pj20-L10,0.9168,0.0001
2020,3,303,Renforcement des Droits et Libertés,9,SOUSS-MASSA,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.101,0.4335,P303-R09-Pj20-L10,0.9168,0.0001
2020,4,303,Renforcement des Droits et Libertés,9,SOUSS-MASSA,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.101,0.7279,P303-R09-Pj20-L10,0.9168,0.0001
2021,1,303,Renforcement des Droits et Libertés,9,SOUSS-MASSA,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.075,0.03,P303-R09-Pj20-L10,0.6808,0.0001
2021,2,303,Renforcement des Droits et Libertés,9,SOUSS-MASSA,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.075,0.2765,P303-R09-Pj20-L10,0.6808,0.0001
2021,3,303,Renforcement des Droits et Libertés,9,SOUSS-MASSA,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.075,0.3649,P303-R09-Pj20-L10,0.6808,0.0001
2021,4,303,Renforcement des Droits et Libertés,9,SOUSS-MASSA,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.075,0.7249,P303-R09-Pj20-L10,0.6808,0.0001
2022,1,303,Renforcement des Droits et Libertés,9,SOUSS-MASSA,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.074,0.0777,P303-R09-Pj20-L10,0.6717,0.0001
2022,2,303,Renforcement des Droits et Libertés,9,SOUSS-MASSA,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.074,0.5961,P303-R09-Pj20-L10,0.6717,0.0001
2022,3,303,Renforcement des Droits et Libertés,9,SOUSS-MASSA,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.074,0.6671,P303-R09-Pj20-L10,0.6717,0.0001
2022,4,303,Renforcement des Droits et Libertés,9,SOUSS-MASSA,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.074,0.7165,P303-R09-Pj20-L10,0.6717,0.0001
2023,1,303,Renforcement des Droits et Libertés,9,SOUSS-MASSA,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.086,0.0948,P303-R09-Pj20-L10,0.7806,0.0001
2023,2,303,Renforcement des Droits et Libertés,9,SOUSS-MASSA,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.086,0.3855,P303-R09-Pj20-L10,0.7806,0.0001
2023,3,303,Renforcement des Droits et Libertés,9,SOUSS-MASSA,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.086,0.392,P303-R09-Pj20-L10,0.7806,0.0001
2023,4,303,Renforcement des Droits et Libertés,9,SOUSS-MASSA,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.086,0.9697,P303-R09-Pj20-L10,0.7806,0.0001
2024,1,303,Renforcement des Droits et Libertés,9,SOUSS-MASSA,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.168,0.0302,P303-R09-Pj20-L10,1.525,0.0001
2024,2,303,Renforcement des Droits et Libertés,9,SOUSS-MASSA,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.168,0.157,P303-R09-Pj20-L10,1.525,0.0001
2024,3,303,Renforcement des Droits et Libertés,9,SOUSS-MASSA,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.168,0.7528,P303-R09-Pj20-L10,1.525,0.0001
2024,4,303,Renforcement des Droits et Libertés,9,SOUSS-MASSA,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.168,0.9838,P303-R09-Pj20-L10,1.525,0.0001
2025,1,303,Renforcement des Droits et Libertés,9,SOUSS-MASSA,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.157,0.0343,P303-R09-Pj20-L10,1.4251,0.0001
2025,2,303,Renforcement des Droits et Libertés,9,SOUSS-MASSA,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.157,0.2106,P303-R09-Pj20-L10,1.4251,0.0001
2025,3,303,Renforcement des Droits et Libertés,9,SOUSS-MASSA,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.157,1.1534,P303-R09-Pj20-L10,1.4251,0.0001
2025,4,303,Renforcement des Droits et Libertés,9,SOUSS-MASSA,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.157,1.2219,P303-R09-Pj20-L10,1.4251,0.0001
2020,1,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.505,0.0,P303-R10-Pj10-L10,0.9171,0.0005
2020,2,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.505,0.1044,P303-R10-Pj10-L10,0.9171,0.0005
2020,3,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.505,0.1992,P303-R10-Pj10-L10,0.9171,0.0005
2020,4,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.505,0.735,P303-R10-Pj10-L10,0.9171,0.0005
2021,1,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.374,0.0036,P303-R10-Pj10-L10,0.6792,0.0005
2021,2,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.374,0.0655,P303-R10-Pj10-L10,0.6792,0.0005
2021,3,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.374,0.2675,P303-R10-Pj10-L10,0.6792,0.0005
2021,4,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.374,0.8174,P303-R10-Pj10-L10,0.6792,0.0005
2022,1,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.371,0.0084,P303-R10-Pj10-L10,0.6737,0.0005
2022,2,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.371,0.109,P303-R10-Pj10-L10,0.6737,0.0005
2022,3,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.371,0.4118,P303-R10-Pj10-L10,0.6737,0.0005
2022,4,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.371,0.9392,P303-R10-Pj10-L10,0.6737,0.0005
2023,1,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.43,0.0101,P303-R10-Pj10-L10,0.7809,0.0005
2023,2,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.43,0.0889,P303-R10-Pj10-L10,0.7809,0.0005
2023,3,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.43,0.1573,P303-R10-Pj10-L10,0.7809,0.0005
2023,4,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.43,0.7678,P303-R10-Pj10-L10,0.7809,0.0005
2024,1,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.839,0.0,P303-R10-Pj10-L10,1.5236,0.0005
2024,2,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.839,0.0372,P303-R10-Pj10-L10,1.5236,0.0005
2024,3,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.839,0.3843,P303-R10-Pj10-L10,1.5236,0.0005
2024,4,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.839,1.071,P303-R10-Pj10-L10,1.5236,0.0005
2025,1,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.785,0.0015,P303-R10-Pj10-L10,1.4255,0.0005
2025,2,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.785,0.0459,P303-R10-Pj10-L10,1.4255,0.0005
2025,3,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.785,0.5161,P303-R10-Pj10-L10,1.4255,0.0005
2025,4,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.785,1.0241,P303-R10-Pj10-L10,1.4255,0.0005
2020,1,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.162,0.0,P303-R10-Pj10-L20,0.9178,0.0001
2020,2,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.162,0.2566,P303-R10-Pj10-L20,0.9178,0.0001
2020,3,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.162,0.3844,P303-R10-Pj10-L20,0.9178,0.0001
2020,4,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.162,0.7276,P303-R10-Pj10-L20,0.9178,0.0001
2021,1,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.12,0.0157,P303-R10-Pj10-L20,0.6799,0.0001
2021,2,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.12,0.1509,P303-R10-Pj10-L20,0.6799,0.0001
2021,3,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.12,0.3481,P303-R10-Pj10-L20,0.6799,0.0001
2021,4,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.12,0.8089,P303-R10-Pj10-L20,0.6799,0.0001
2022,1,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.119,0.0428,P303-R10-Pj10-L20,0.6742,0.0001
2022,2,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.119,0.5397,P303-R10-Pj10-L20,0.6742,0.0001
2022,3,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.119,0.73,P303-R10-Pj10-L20,0.6742,0.0001
2022,4,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.119,0.9181,P303-R10-Pj10-L20,0.6742,0.0001
2023,1,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.138,0.0356,P303-R10-Pj10-L20,0.7819,0.0001
2023,2,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.138,0.2269,P303-R10-Pj10-L20,0.7819,0.0001
2023,3,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.138,0.2723,P303-R10-Pj10-L20,0.7819,0.0001
2023,4,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.138,0.8356,P303-R10-Pj10-L20,0.7819,0.0001
2024,1,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.269,0.0103,P303-R10-Pj10-L20,1.5241,0.0001
2024,2,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.269,0.075,P303-R10-Pj10-L20,1.5241,0.0001
2024,3,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.269,0.584,P303-R10-Pj10-L20,1.5241,0.0001
2024,4,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.269,0.8452,P303-R10-Pj10-L20,1.5241,0.0001
2025,1,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.251,0.0084,P303-R10-Pj10-L20,1.4221,0.0001
2025,2,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.251,0.1032,P303-R10-Pj10-L20,1.4221,0.0001
2025,3,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.251,0.6156,P303-R10-Pj10-L20,1.4221,0.0001
2025,4,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.251,0.8869,P303-R10-Pj10-L20,1.4221,0.0001
2020,1,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.101,0.0,P303-R10-Pj20-L10,0.9168,0.0001
2020,2,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.101,0.3498,P303-R10-Pj20-L10,0.9168,0.0001
2020,3,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.101,0.4599,P303-R10-Pj20-L10,0.9168,0.0001
2020,4,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.101,0.7543,P303-R10-Pj20-L10,0.9168,0.0001
2021,1,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.075,0.034,P303-R10-Pj20-L10,0.6808,0.0001
2021,2,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.075,0.2925,P303-R10-Pj20-L10,0.6808,0.0001
2021,3,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.075,0.4837,P303-R10-Pj20-L10,0.6808,0.0001
2021,4,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.075,0.8297,P303-R10-Pj20-L10,0.6808,0.0001
2022,1,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.074,0.0981,P303-R10-Pj20-L10,0.6717,0.0001
2022,2,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.074,0.7434,P303-R10-Pj20-L10,0.6717,0.0001
2022,3,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.074,0.8303,P303-R10-Pj20-L10,0.6717,0.0001
2022,4,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.074,0.9646,P303-R10-Pj20-L10,0.6717,0.0001
2023,1,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.086,0.0978,P303-R10-Pj20-L10,0.7806,0.0001
2023,2,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.086,0.451,P303-R10-Pj20-L10,0.7806,0.0001
2023,3,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.086,0.451,P303-R10-Pj20-L10,0.7806,0.0001
2023,4,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.086,1.0101,P303-R10-Pj20-L10,0.7806,0.0001
2024,1,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.168,0.0312,P303-R10-Pj20-L10,1.525,0.0001
2024,2,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.168,0.1706,P303-R10-Pj20-L10,1.525,0.0001
2024,3,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.168,0.9215,P303-R10-Pj20-L10,1.525,0.0001
2024,4,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.168,1.0564,P303-R10-Pj20-L10,1.525,0.0001
2025,1,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.157,0.0359,P303-R10-Pj20-L10,1.4251,0.0001
2025,2,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.157,0.2094,P303-R10-Pj20-L10,1.4251,0.0001
2025,3,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.157,1.1797,P303-R10-Pj20-L10,1.4251,0.0001
2025,4,303,Renforcement des Droits et Libertés,10,GUELMIM-OUED NOUN,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.157,1.2139,P303-R10-Pj20-L10,1.4251,0.0001
2020,1,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.505,0.0,P303-R11-Pj10-L10,0.9171,0.0005
2020,2,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.505,0.0582,P303-R11-Pj10-L10,0.9171,0.0005
2020,3,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.505,0.1842,P303-R11-Pj10-L10,0.9171,0.0005
2020,4,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.505,0.5562,P303-R11-Pj10-L10,0.9171,0.0005
